meanfreq,sd,meanfun,minfun,maxfun,label
0.183124768,0.059820084,0.114168261,0.034934498,0.183908046,male
0.186511165,0.074868024,0.118449278,0.016080402,0.225352113,male
0.18630726,0.069013094,0.109308144,0.01836969,0.205128205,male
0.187740126,0.056735652,0.114190616,0.042895442,0.181818182,male
0.188610535,0.07079888,0.117812684,0.017917133,0.168421053,male
0.187126949,0.059577128,0.110099145,0.062745098,0.155339806,male
0.189498676,0.061545444,0.115241022,0.027874564,0.231884058,male
0.178618409,0.072884926,0.111133356,0.016048144,0.16,male
0.175614173,0.062979937,0.107823584,0.04,0.150943396,male
0.194780944,0.057614579,0.11278271,0.020539153,0.152380952,male
0.177096209,0.060334624,0.109494614,0.015825915,0.166666667,male
0.184848297,0.058034799,0.117045075,0.057971014,0.153846154,male
0.186207925,0.065674017,0.116903802,0.035010941,0.197530864,male
0.165026456,0.077152853,0.126415093,0.054607509,0.266666667,male
0.085831607,0.091395121,0.09747191,0.016343207,0.231884058,male
0.039363343,0.060447336,0.101011491,0.016048144,0.246153846,male
0.146393371,0.069031621,0.094444023,0.026622296,0.25,male
0.132951182,0.064670457,0.115847134,0.016824395,0.275862069,male
0.138353785,0.069579967,0.108020931,0.016032064,0.275862069,male
0.171756112,0.06443706,0.113603862,0.020671835,0.25,male
0.136473791,0.069882803,0.115771374,0.015701668,0.275862069,male
0.128093693,0.067690021,0.110586381,0.015841584,0.258064516,male
0.129027922,0.067386618,0.106148076,0.01799775,0.275862069,male
0.150227241,0.071960304,0.112769325,0.015640274,0.275862069,male
0.122134467,0.066607316,0.08061413,0.015794669,0.271186441,male
0.142488926,0.067023892,0.071168145,0.015701668,0.25,male
0.128814532,0.063844887,0.132928295,0.015701668,0.275862069,male
0.183966745,0.047836742,0.108979335,0.019277108,0.275862069,male
0.173630395,0.044739312,0.11102423,0.016393443,0.275862069,male
0.181191469,0.049023091,0.111842683,0.016048144,0.242424242,male
0.184187313,0.050418737,0.118520134,0.020645161,0.25,male
0.187038223,0.05083193,0.118736603,0.021419009,0.25,male
0.187508938,0.049014101,0.099407161,0.018223235,0.228571429,male
0.193306449,0.050839785,0.127126036,0.02946593,0.275862069,male
0.192391211,0.04908261,0.119014022,0.043715847,0.246153846,male
0.193976816,0.047609826,0.106929575,0.062992126,0.177777778,male
0.184306164,0.049444201,0.110918126,0.019253911,0.253968254,male
0.195273945,0.064522323,0.125526606,0.018757327,0.258064516,male
0.189331395,0.064976398,0.122067729,0.023460411,0.23880597,male
0.170462848,0.075547672,0.129275822,0.03125,0.266666667,male
0.161490005,0.07285932,0.124194418,0.030075188,0.262295082,male
0.153327066,0.07406214,0.127703404,0.017372421,0.23880597,male
0.18906495,0.06257629,0.100155311,0.020025031,0.146788991,male
0.197205246,0.06263629,0.123514935,0.016161616,0.266666667,male
0.19925344,0.057116712,0.113920741,0.015732547,0.164948454,male
0.150704185,0.074210152,0.119849346,0.018079096,0.25,male
0.138336323,0.085692655,0.138232927,0.016359918,0.275862069,male
0.156862419,0.087961667,0.140524782,0.01880141,0.275862069,male
0.152167925,0.082541597,0.109004754,0.017112299,0.228571429,male
0.144681384,0.080931037,0.133456666,0.022630835,0.258064516,male
0.162226813,0.081261044,0.134081632,0.02484472,0.275862069,male
0.126679195,0.080213438,0.117862899,0.015857284,0.275862069,male
0.157578737,0.079697947,0.131518644,0.031936128,0.25,male
0.156462933,0.079267209,0.124489969,0.015920398,0.275862069,male
0.130536603,0.085365685,0.131858635,0.019093079,0.242424242,male
0.196022705,0.045093183,0.127690212,0.025,0.262295082,male
0.200513095,0.044939774,0.135308185,0.056939502,0.275862069,male
0.199619534,0.042914817,0.136642802,0.025396825,0.275862069,male
0.202450069,0.043619231,0.1324576,0.017204301,0.235294118,male
0.207534422,0.051073832,0.131115848,0.02435312,0.275862069,male
0.140716928,0.081793236,0.110488933,0.017039404,0.275862069,male
0.212619817,0.049833012,0.119024042,0.020486556,0.23880597,male
0.201428029,0.044631111,0.129064343,0.018099548,0.271186441,male
0.205776114,0.04494372,0.12905835,0.02022756,0.23880597,male
0.206506938,0.048698956,0.128289248,0.016913319,0.262295082,male
0.135916935,0.09111936,0.123620257,0.015904573,0.275862069,male
0.159270116,0.080240429,0.127236489,0.018583043,0.262295082,male
0.1603749,0.076347103,0.122719278,0.017699115,0.275862069,male
0.160468201,0.077850797,0.141771681,0.016967126,0.266666667,male
0.130917547,0.088621873,0.122975812,0.017738359,0.253968254,male
0.137654743,0.084476597,0.148467075,0.039215686,0.271186441,male
0.153446983,0.083613156,0.130283589,0.018735363,0.266666667,male
0.163812989,0.073376986,0.117121916,0.021798365,0.25,male
0.15293749,0.087001332,0.116985402,0.018539977,0.271186441,male
0.154623105,0.08305633,0.128543213,0.015920398,0.266666667,male
0.139546333,0.070247785,0.102370609,0.030245747,0.275862069,male
0.14173034,0.07228982,0.084838866,0.017353579,0.192771084,male
0.152080516,0.071792648,0.088670973,0.026845638,0.156862745,male
0.150002435,0.068327588,0.093507639,0.016343207,0.258064516,male
0.141262751,0.072699326,0.095860266,0.015857284,0.266666667,male
0.14446144,0.069921983,0.09681669,0.017410229,0.262295082,male
0.148932668,0.071697394,0.09079563,0.021276596,0.266666667,male
0.147380705,0.070775538,0.102929925,0.015857284,0.275862069,male
0.132709975,0.081995587,0.09164744,0.017410229,0.262295082,male
0.11555734,0.086030679,0.094866655,0.016649324,0.271186441,male
0.133108102,0.083778792,0.095086608,0.022727273,0.222222222,male
0.13340514,0.08826444,0.10690366,0.015670911,0.271186441,male
0.126405749,0.085713648,0.08590859,0.017391304,0.266666667,male
0.130041559,0.08485286,0.079666795,0.018306636,0.266666667,male
0.128899304,0.089010276,0.090350059,0.025,0.266666667,male
0.138850844,0.078971465,0.093863067,0.05,0.202531646,male
0.133107895,0.079634683,0.090805946,0.015655577,0.258064516,male
0.135603867,0.086122445,0.082045913,0.025,0.207792208,male
0.129003126,0.070466,0.139353024,0.019207683,0.228571429,male
0.125830381,0.077781662,0.136684211,0.015810277,0.275862069,male
0.169634629,0.062352304,0.130410073,0.022889843,0.183908046,male
0.1456762,0.066908976,0.120920853,0.015763547,0.205128205,male
0.150660627,0.072067244,0.118406622,0.017353579,0.19047619,male
0.137412268,0.094762718,0.074020769,0.015779093,0.275862069,male
0.148504903,0.093163413,0.078179813,0.015936255,0.258064516,male
0.129494631,0.094534617,0.07448185,0.017039404,0.216216216,male
0.141017301,0.087606329,0.071610081,0.015984016,0.219178082,male
0.124434552,0.091993697,0.076402186,0.017185822,0.205128205,male
0.140373168,0.0914652,0.064366703,0.015779093,0.16,male
0.142133366,0.091372001,0.073122644,0.016546019,0.172043011,male
0.136930257,0.089341607,0.074691934,0.015655577,0.258064516,male
0.129408891,0.091720325,0.066563908,0.016,0.275862069,male
0.141598185,0.09251486,0.070249284,0.016260163,0.213333333,male
0.155171185,0.067961896,0.081689643,0.015640274,0.266666667,male
0.164710428,0.067818483,0.085798977,0.015748031,0.266666667,male
0.169446228,0.060520408,0.08548453,0.01611279,0.152380952,male
0.171524781,0.066652359,0.085489533,0.016666667,0.275862069,male
0.165675768,0.068699759,0.08631501,0.016427105,0.228571429,male
0.175236547,0.065382053,0.092577087,0.016129032,0.266666667,male
0.17335613,0.069192145,0.091686966,0.019559902,0.266666667,male
0.167688531,0.067265354,0.085795436,0.020539153,0.25,male
0.177154006,0.066537679,0.086956089,0.01659751,0.271186441,male
0.167092111,0.065247119,0.08217041,0.017448201,0.216216216,male
0.135439921,0.087048351,0.100477175,0.017316017,0.271186441,male
0.111336717,0.075082613,0.084688721,0.015670911,0.192771084,male
0.126490157,0.076256219,0.089792422,0.015841584,0.271186441,male
0.143503898,0.07333391,0.090472014,0.017448201,0.235294118,male
0.098401264,0.076687615,0.103000399,0.016343207,0.271186441,male
0.133789167,0.074459252,0.097054156,0.034482759,0.262295082,male
0.142107791,0.075127874,0.101573578,0.015888779,0.262295082,male
0.125046513,0.074483506,0.099437994,0.017094017,0.262295082,male
0.118012458,0.076185217,0.100263865,0.015841584,0.258064516,male
0.146408769,0.070290096,0.101699939,0.017957351,0.271186441,male
0.147246228,0.071191084,0.083904732,0.017877095,0.175824176,male
0.136544995,0.079885633,0.107764202,0.016129032,0.275862069,male
0.131649276,0.083649656,0.113352435,0.017003188,0.275862069,male
0.136619901,0.090157061,0.104033219,0.017679558,0.262295082,male
0.136357873,0.081464777,0.109436728,0.027538726,0.258064516,male
0.113998321,0.087423579,0.106895494,0.015717092,0.231884058,male
0.134280484,0.080663975,0.111085453,0.028520499,0.275862069,male
0.131286983,0.085092468,0.121895798,0.016,0.275862069,male
0.146211067,0.081070421,0.11173916,0.01946472,0.262295082,male
0.114047963,0.080208207,0.11298998,0.017699115,0.262295082,male
0.130483909,0.08146291,0.098337772,0.019230769,0.275862069,male
0.163449141,0.080887512,0.126163243,0.022346369,0.266666667,male
0.158351723,0.088781031,0.129129178,0.017718715,0.242424242,male
0.194226394,0.0653371,0.126885306,0.033472803,0.172043011,male
0.183167358,0.076998697,0.124997378,0.016967126,0.262295082,male
0.166508275,0.072547769,0.111285548,0.016824395,0.231884058,male
0.190603691,0.067508165,0.128034324,0.016824395,0.275862069,male
0.174151584,0.075432095,0.129089941,0.04519774,0.213333333,male
0.173094592,0.078937918,0.132628339,0.053333333,0.225352113,male
0.180052131,0.074080927,0.131712826,0.017857143,0.207792208,male
0.187741397,0.06314109,0.132163571,0.018327606,0.242424242,male
0.174623241,0.088853059,0.114102047,0.020486556,0.179775281,male
0.195126971,0.070298019,0.132863118,0.019417476,0.275862069,male
0.187102575,0.069162664,0.131937847,0.016326531,0.222222222,male
0.179253335,0.087959729,0.12331233,0.016614746,0.266666667,male
0.183001514,0.062595696,0.171643618,0.025806452,0.253968254,male
0.204096023,0.067199145,0.130455177,0.020833333,0.25,male
0.187881443,0.072889682,0.122244328,0.015655577,0.235294118,male
0.170904352,0.055954235,0.117811192,0.018518519,0.275862069,male
0.169310404,0.055437867,0.11518075,0.016096579,0.275862069,male
0.167901403,0.059537133,0.094817045,0.021164021,0.14953271,male
0.169667926,0.054223565,0.103282233,0.015779093,0.275862069,male
0.172242859,0.054806468,0.094400516,0.022284123,0.210526316,male
0.169736247,0.059058745,0.125937251,0.01843318,0.275862069,male
0.16879083,0.055143523,0.104965046,0.023357664,0.205128205,male
0.169100156,0.054076484,0.102248106,0.017094017,0.213333333,male
0.165101812,0.061434706,0.085566878,0.016243655,0.242424242,male
0.169299933,0.060587118,0.102431715,0.020997375,0.275862069,male
0.161798948,0.070732062,0.098397466,0.020278834,0.202531646,male
0.141996009,0.077729686,0.095639679,0.017837235,0.183908046,male
0.151755275,0.070109507,0.098608875,0.016949153,0.275862069,male
0.155791036,0.072955158,0.118590378,0.033333333,0.275862069,male
0.132078768,0.083579119,0.110245385,0.038834951,0.219178082,male
0.156413666,0.076329043,0.116346471,0.021947874,0.192771084,male
0.134505932,0.084255138,0.10678625,0.039215686,0.235294118,male
0.16941184,0.075230008,0.111483972,0.027874564,0.168421053,male
0.155245844,0.072312298,0.099438447,0.019393939,0.197530864,male
0.149886883,0.076085131,0.114710122,0.015888779,0.25,male
0.159722449,0.07681216,0.103969451,0.029143898,0.271186441,male
0.157421446,0.080334371,0.120527406,0.017429194,0.168421053,male
0.170624946,0.072667479,0.123096334,0.066115702,0.275862069,male
0.11384848,0.077840058,0.111043177,0.019393939,0.258064516,male
0.167498444,0.072582748,0.104260377,0.015794669,0.225352113,male
0.165146872,0.07069516,0.110622698,0.032258065,0.266666667,male
0.146445288,0.081916202,0.112855417,0.022566996,0.25,male
0.169186048,0.06576805,0.114003963,0.026533997,0.210526316,male
0.136065631,0.083185706,0.099249586,0.020592021,0.166666667,male
0.157534008,0.072466278,0.095537202,0.038186158,0.197530864,male
0.156780763,0.06929707,0.09338787,0.018691589,0.253968254,male
0.159333403,0.078427685,0.109994169,0.025316456,0.266666667,male
0.164565495,0.066691594,0.119315238,0.033755274,0.262295082,male
0.146240822,0.078153554,0.100752018,0.030360531,0.253968254,male
0.138546156,0.076228128,0.107425402,0.028725314,0.228571429,male
0.1414194,0.073749274,0.107724728,0.020806242,0.213333333,male
0.135681636,0.077021847,0.108887413,0.037914692,0.231884058,male
0.161037848,0.07342577,0.103929969,0.018583043,0.271186441,male
0.11244771,0.084363657,0.120958777,0.017204301,0.253968254,male
0.155223573,0.073200966,0.093939382,0.029357798,0.210526316,male
0.16241055,0.059952247,0.101049942,0.015701668,0.262295082,male
0.124929626,0.081682506,0.124463212,0.015936255,0.258064516,male
0.141964824,0.081082372,0.103186991,0.016580311,0.231884058,male
0.176505734,0.07668095,0.12295792,0.060606061,0.275862069,male
0.160625873,0.067135435,0.104068101,0.017429194,0.202531646,male
0.156032242,0.078128898,0.111527994,0.017857143,0.25,male
0.074675083,0.072947218,0.178502971,0.053872054,0.275862069,male
0.092578894,0.08028919,0.160001733,0.021080369,0.246153846,male
0.101277916,0.075060941,0.169233612,0.019826518,0.258064516,male
0.091436335,0.077061715,0.161465728,0.016528926,0.246153846,male
0.137206217,0.07519925,0.16819385,0.017241379,0.275862069,male
0.152670015,0.067368394,0.160875719,0.027072758,0.207792208,male
0.171712871,0.061670947,0.177865655,0.027164686,0.271186441,male
0.143808839,0.078842733,0.169235678,0.016806723,0.235294118,male
0.152846475,0.070184566,0.179050678,0.016701461,0.271186441,male
0.151462714,0.067562061,0.17776974,0.01836969,0.262295082,male
0.138446489,0.079346105,0.124298152,0.016145308,0.266666667,male
0.157952768,0.076576666,0.104608079,0.016580311,0.258064516,male
0.097986194,0.079748818,0.104385643,0.017563117,0.258064516,male
0.141078076,0.08556424,0.110159204,0.022099448,0.266666667,male
0.146505988,0.080459804,0.120496281,0.024615385,0.258064516,male
0.158623392,0.07062108,0.103740105,0.015655577,0.271186441,male
0.159791678,0.070598607,0.111993691,0.02,0.164948454,male
0.113668887,0.084121099,0.11449409,0.023391813,0.262295082,male
0.15117135,0.075571116,0.113307281,0.024806202,0.213333333,male
0.16133255,0.078150303,0.124321809,0.021361816,0.253968254,male
0.127479757,0.067120829,0.07173922,0.015920398,0.262295082,male
0.155192655,0.065445315,0.101183134,0.017718715,0.262295082,male
0.146755192,0.065160833,0.095700064,0.016161616,0.262295082,male
0.155219091,0.070497564,0.101875593,0.016701461,0.271186441,male
0.165368523,0.046280374,0.115972115,0.030592734,0.23880597,male
0.174185612,0.052363961,0.125267616,0.024316109,0.271186441,male
0.171727314,0.049487021,0.120800724,0.016649324,0.271186441,male
0.176459314,0.050675103,0.114118692,0.016563147,0.228571429,male
0.177694879,0.050392319,0.115067414,0.019753086,0.246153846,male
0.176352183,0.050409527,0.117233398,0.01793722,0.25,male
0.156120752,0.063648596,0.099670888,0.04048583,0.256410256,male
0.152185584,0.063314489,0.097133069,0.03875969,0.263157895,male
0.152266537,0.063457391,0.095382198,0.040816327,0.163934426,male
0.149790787,0.061139778,0.102147018,0.06993007,0.25,male
0.155785368,0.059311306,0.099035819,0.048780488,0.227272727,male
0.156147038,0.060379926,0.110410356,0.01953125,0.23255814,male
0.149948362,0.060130066,0.094895148,0.050505051,0.12987013,male
0.159003324,0.060682749,0.100360095,0.089285714,0.142857143,male
0.159321346,0.063010311,0.100271313,0.039840637,0.27027027,male
0.156240402,0.063787048,0.098262724,0.042735043,0.217391304,male
0.150051976,0.057223798,0.096564298,0.020618557,0.212765957,male
0.150672157,0.060745195,0.097339319,0.023640662,0.212765957,male
0.151921813,0.058063399,0.109455888,0.073529412,0.277777778,male
0.153062675,0.059616088,0.109356248,0.036231884,0.27027027,male
0.150139716,0.061395997,0.099490031,0.022321429,0.217391304,male
0.155867356,0.06009647,0.10214847,0.038910506,0.128205128,male
0.15513013,0.062940297,0.096315741,0.040322581,0.27027027,male
0.153817457,0.058904708,0.105999073,0.089285714,0.263157895,male
0.153715933,0.060092162,0.096178161,0.034602076,0.144927536,male
0.153085133,0.067094041,0.092267547,0.046511628,0.185185185,male
0.157644191,0.0606787,0.097985071,0.0243309,0.25,male
0.155181094,0.067148874,0.079302139,0.011160714,0.113636364,male
0.153942991,0.061756643,0.096414969,0.049019608,0.153846154,male
0.153964545,0.060739038,0.095803342,0.028248588,0.208333333,male
0.157915103,0.06210261,0.094727556,0.024630542,0.2,male
0.162173227,0.06188392,0.093961141,0.013679891,0.112359551,male
0.156166413,0.062736235,0.095125004,0.039525692,0.178571429,male
0.162064967,0.062204698,0.095149206,0.050761421,0.125,male
0.152736966,0.06216261,0.090785598,0.037174721,0.138888889,male
0.154292082,0.059307236,0.098489998,0.04587156,0.105263158,male
0.156767005,0.057687665,0.103780966,0.049019608,0.181818182,male
0.154152442,0.062903295,0.095919269,0.020790021,0.138888889,male
0.149878324,0.06134923,0.099987225,0.053763441,0.27027027,male
0.150108823,0.059021738,0.100916782,0.017035775,0.212765957,male
0.149456887,0.060192128,0.10181972,0.090909091,0.217391304,male
